"ORDCOM","FECORD","CODPRO","DESORD","CRECON","PLAENT","TIECAN","MONORD","DTOORD","REFCOM","STAORD","AFEPRE","CONPAG","FORENT","FECANU","TIPMON","VALMON","TIPCOM","TIPORD","TIPO","CODUNI","CODEMP","NOTORD","TIPDOC","TIPPRO","AFEPRO","DOCCOM","REFSOL","TIPFIN","JUSTIF","CONCEPTO","REFREQ","RESENT","LUGENT","LUGCOM","EMBALAJE","ORIGEN","CLAFIE","CLAPEN","CLAESP","CLAEXT","CODINTUSU","FIANZA","FECFIA","INSFIN","CODUBI","CODMEDCOM","CODPROCOM","CODPAI","CODEDO","CODMUN","APLART","APLART6","ALCORD","CODTIPCOM","NUMCON","FECCON","NUMPTO","FECPTO","NUMRES","PORTOL","FECAPR","MONFIA","TIPFIA","CEDFIRAUT","CODTIPART","OBSEMB","CODTIPFIN","CODSUC","CODARTEMP","CODPROCCONT"
"20CAL00031",2020-01-17 00:00:00,"0000001875",ADQUISICION DE 300 CAJAS DE HUEVOS  A LA EMPRESA LA CARIDAD A UN PRECIO UNITARIO DE 33 $/CAJA (ADQUISICION PRODUCTO TERMINADO POR CONSIGNACION DE DEUDA),,,,5634677260.08,0,"20CAL00031",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-01-21 00:00:00,"00 ",1,,C,"0",,,,,,N,OCSP,,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,V,2020-01-17 00:00:00,V,0,,,,V11683506           ,"0000000021",,"000001",,,"001"
"20CAL00032",2020-01-17 00:00:00,"0000001594",ADQUISICION DE 2364 CAJAS DE HUEVOS  A LA EMPRESA GRANJA AVICOLA MACU MACU A UN PRECIO UNITARIO DE 33 $/CAJA (ADQUISICION PRODUCTO TERMINADO POR CONSIGNACION DE DEUDA),,,,5634677260.08,0,"20CAL00032",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-01-29 00:00:00,"001",1,,C,"0",,,,,,N,OCSP,,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,X,2020-01-17 00:00:00,X,0,,0,,"11085689            ","0000000021",,"000001",,,"001"
"20CAL00226",2020-01-29 00:00:00,"0000002262",ADQUISICION DE  200.000 CAJAS DE COMBOS DE ALIMENTOS A LA EMPRESA  TROPICAL IMPORT A UN PRECIO UNITARIO DE 13.50 EUROS/TM (ADQUISICION PRODUCTO TERMINADO),,,,2700000,0,"20CAL00226",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,C,2020-01-29 00:00:00,C,0,,,,V25205391           ,"0000000021",,"000001",,,"001"
"20OCG00179",2020-03-12 00:00:00,"0000002559",ADQUISICION DE MATERIALES Y PRODUCTOS DE LIMPIEZA PARA EL ALMACEN DE LA GERENCIA DE SERVICIOS ADMINISTRATIVOS,,,,1975391349.21,0,"20OCG00179",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC000747,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlinarez,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00125,2020-03-12 00:00:00,,0,1899-12-30 00:00:00,,,V20826694           ,"0000000001",,"000001",,,"002"
"20OCG00189",2020-03-12 00:00:00,"0000000821","SERVICIO DE MANTENIMIENTO Y SUMINISTROS AL VEHICULO CHEVROLET SILVERADO PACLA A55AP8U., PERTENECIENTE A LA FLOTA VEHICULAR DE LA DIVISIÓN DE TRANSPORTE DE LA CORPORACIÓN CUSPAL",,,,106882400,0,"20OCG00189",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000759,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,CSARMIENTO,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00127,2020-03-12 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20CAL00555",2020-04-07 00:00:00,"0000002611","ADQUISICION DE 500 TM DE CARAOTA   A UN PRECIO 1.017 TM  EUROS /TM  EN PRESENTACION  DE  24X1 KG  A LA EMPRESA  COMERCIALIZADORA CLMC ,C.A.  (ADQUISICION PRODUCTO TERMINADO). ",,,,585000,0,"20CAL00555",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-04-21 00:00:00,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-04-07 00:00:00,XXXXX,0,,,,V14550999           ,"0000000021",,"000001",,,"001"
"20CAL00576",2020-04-16 00:00:00,"0000000205","ADQUISICION DE 134.4828 TM DE CERDO A UN PRECIO DE 214837423,00 Bs. S/TM EN A LA EMPRESA GRUPO SOUTO. TERMINADO (ADQUISICION) BUQUE MV SFL KENT COMPENSACIÓN TORTA DE SOYA",,,,28891929300,0,"20CAL00576",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCCP,SC001056,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-04-16 00:00:00,JDCU-2020-0003,2,1899-12-30 00:00:00,0,,V6166571            ,"0000000021",,"000001",,,"001"
"20CAL00577",2020-04-16 00:00:00,"0000000901","ADQUISICION DE 99.999,9000 BOLSAS CLAP A UN PRECIO DE 1.111.228,0500 Bs. S/BOLSA  A LA EMPRESA ALIMENTOS EL MAIZAL. TERMINADO (ADQUISICION) BUQUE MV SFL KENT COMPENSACIÓN TORTA DE SOYA",,,,111122693877.2,0,"20CAL00577",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCCP,SC001057,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-04-16 00:00:00,JDCU-2020-0003,2,1899-12-30 00:00:00,0,,V14056585           ,"0000000021",,"000001",,,"001"
"20CAL00578",2020-04-16 00:00:00,"0000000304","ADQUISICION DE 535,7143 TM DE POLLO BENEFICIADO A UN PRECIO DE 103.714.618,00 Bs. S/TM EN A LA EMPRESA GRUPO EBENEZER. TERMINADO (ADQUISICION) BUQUE MV SFL KENT COMPENSACIÓN MAIZ AMARILLO",,,,55561402500,0,"20CAL00578",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCCP,SC001058,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-04-16 00:00:00,JDCU-2020-0003,2,1899-12-30 00:00:00,0,,V6337566            ,"0000000021",,"000001",,,"001"
"20OCG00356",2020-06-25 00:00:00,"0000002652","ADQUISICION DE MATERIAL PARA LA IMPRESION DE CARNET DE IDENTIFICACION DEL PERSONAL DE CUSPAL, SOLICITADO POR LA GERENCIA GENERAL SEGURIDAD INTEGRAL.",,,,2075374560,0,"20OCG00356",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001416,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,bzaiman,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00204,2020-06-25 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,,,,
"20OCG00357",2020-06-25 00:00:00,"0000002650",REPARACION Y MANTENIMIENTO DE AIRE ACONDICIONADO CD-CUSPAL 002-2020 (DEL SISTEMA DE AIRE ACONDICIONADO DE LOS PISOS 11 Y 04 ALA OESTE.,,,,23477980095.06,0,"20OCG00357",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST001421,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,CSARMIENTO,N,,,"0025",,,,,,NO,NO,,,,,"2020",2020-06-25 00:00:00,,0,1899-12-30 00:00:00,0,,"18030579            ","0000000001",,"000001",,,"001"
"20CAL00560",2020-04-07 00:00:00,"0000000658","ADQUISICION DE 2000 TM DE ACEITE   A UN PRECIO 1400  EUROS /TM  EN PRESENTACION  DE  12 X 1 LT   A LA EMPRESA  KOMO NUEVO 1, C.A.  (ADQUISICION PRODUCTO TERMINADO). ",,,,2800000,0,"20CAL00560",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-04-14 00:00:00,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-04-07 00:00:00,XXXXX,0,,,,V7413905            ,"0000000021",,"000001",,,"001"
"20OCG00250",2020-04-13 00:00:00,"0000000386","REPARACION DE MOTOR DE ARRANQUE 24V DE LA UNIDAD MARCA JAC MODELO FURGON PERTENECIENTE A LA FLOTA DE VEHICULO DE CUSPAL 
",,,,170520000,0,"20OCG00250",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000995,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,KLOPEZ,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00161,,,0,1899-12-30 00:00:00,,,V6228288            ,"0000000001",,,,,
"20OCG00251",2020-04-13 00:00:00,"0000000386","REPARACION DE ARRANQUE COMPLETO, ALTERNADOR COMPLETO Y TRIPAS 28/9/R15 PARA LA UNIDAD MARCA NBO MODELO FD30 PLACA S/P (MONTACARGAS)",,,,141636000,0,"20OCG00251",A,S,,,,"001",1,,S,"0",,,,,,N,OSNP,ST000996,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,KLOPEZ,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00162,2020-04-13 00:00:00,,0,1899-12-30 00:00:00,,,V6228288            ,"0000000001",,,,,
"20OCG00252",2020-04-13 00:00:00,"0000000386",REPARACION DE TREN DELANTERO COMPLETO Y REPARACION DE LA DIRECCION COMPLETA A LA UNIDAD MARCA CHERY MODELO GRANDTIGGER PLACA AF829RA PERTENECIENTE A LA FLOTA DE VEHICULOS DE CUSPAL,,,,120640000,0,"20OCG00252",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000997,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,KLOPEZ,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00163,2020-04-13 00:00:00,,0,1899-12-30 00:00:00,,,V6228288            ,"0000000001",,,,,
"20OCG00253",2020-04-13 00:00:00,"0000000386","REPARACION DEL  SISTEMA ELECTRICO ELECTRICO GENERAL, LINEAS PRINCIPALES Y MANDO PRINCIPAL DE LUCES A LA UNIDAD DE MARCA CHERY MODELO GRAND TIGGER PLACA AF233NA PERTENECIENTE A LA FLOTA DE VEHICULOS DE LA CUSPAL",,,,22040000,0,"20OCG00253",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000998,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,KLOPEZ,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00164,2020-04-13 00:00:00,,0,1899-12-30 00:00:00,,,V6228288            ,"0000000001",,,,,
"20OCG00265",2020-04-17 00:00:00,"0000001507","SERVICIO DE ALMUERZOS PARA LAS DISTINTAS REUNIONES DE LAS GERENCIA GENERAL DE ADMINISTRACION Y FINANZA, VICEPRESIDENCIA Y LA GERENCIA GENERAL DE OFERTA PARA LA FECHA DEL 11 DE MARZO HASTA EL 8 DE ABRIL DEL PRESENTE AÑO..
",,,,363080000,0,"20OCG00265",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST001048,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlinarez,N,,,"0025",,,,,,NO,NO,,,,,CONTRATO,2020-01-01 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"001"
"20CAL00588",2020-04-17 00:00:00,"0000002623","ADQUISICION DE 77.534 COMBOS DE ALIMENTOS A UN PRECIO   16,54   EUROS  / BOLSA  EN PRESENTACION DE BOLSAS    A LA EMPRESA  NOTERCA INTERNACIONAL LIMITED  (ADQUISICION PRODUCTO TERMINADO). ",,,,1282412.36,0,"20CAL00588",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-04-17 00:00:00,XXXXX,0,,0,,V19897457           ,"0000000021",,"000001",,,"001"
"20CAL00589",2020-04-17 00:00:00,"0000002156","ADQUISICION DE 51.606 COMBOS DE ALIMENTOS A UN PRECIO   14,20   EUROS/ BOLSA   EN PRESENTACION DE BOLSAS    A LA EMPRESA  DISTRIBUIDORA Y COMERCIALIZADORA DAYKARI, C.A. (ADQUISICION PRODUCTO TERMINADO). ",,,,732805.2,0,"20CAL00589",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-04-17 00:00:00,XXXXX,0,,,,V18301517           ,"0000000021",,"000001",,,"001"
"20CAL00590",2020-04-17 00:00:00,"0000000951","ADQUISICION DE 30.033 COMBOS DE ALIMENTOS A UN PRECIO   15,25   EUROS/ BOLSA   EN PRESENTACION DE BOLSAS    A LA EMPRESA  ALIMENTOS FENIX DE VENEZUELA,  C.A. (ADQUISICION PRODUCTO TERMINADO). ",,,,458003.25,0,"20CAL00590",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-04-17 00:00:00,XXXXX,0,,,,V24925022           ,"0000000021",,"000001",,,"001"
"20CAL00593",2020-04-20 00:00:00,"0000002247","ESTA ORDEN DE COMPRA SERA BAJO LA MODALIDAD DE COMPENSACION DE DEUDA  A RAZON DE 5 CONTENEDORES DE SARDINAS, 150 TM DE ARROZ, 150 TM DE AZUCAR Y  150 TM DE CARAOTAS,   LA EMPRESA ENTREGARA EL EQUIVALENTE DE LA DEUDA POR CONCEPTO DE PRODUCTO TERMINADO 286.411,04  TM DE POLLO .",,,,50512882930.98,0,"20CAL00593",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCCP,SC001076,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-04-20 00:00:00,XXXXXX,2,1899-12-30 00:00:00,,,V12608406           ,"0000000021",,"000001",,,"001"
"20OCG00266",2020-04-20 00:00:00,"0000000821","RECONSTRUCCION DE CAJA SINCRONICA Y COLOCACION DE 4, 3 LITROS DE ACEITE, DE TRANSFER, REEMPLAZO DE LOS BUJES DE LA TRANSMISION, COLOCACION DE CARDAN DELANTERO, ESPIRALES CON COPA, AMORTIGUADORES DELANTEROS, ACOPLADORES, RINES Y MONTURA DE 4 CAUCHOS, AL VEHICULO AUTANA PLACA AFG25N, ASDCRITO A LA FLOTA VEHICULAR DE CUSPAL. ",,,,438480000,0,"20OCG00266",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST001073,,,,,,CARACAS,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,rlamuno,N,,,"0025",,,,,,NO,NO,,,,,COM-00171-2020,2020-04-20 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20OCG00267",2020-04-20 00:00:00,"0000000821","SERVICIO DE ENDERAZAMIENTO DE TROMPA, CAREVACA, REEMPLAZO DE MARCO RADIADOR, REEMPLAZO RADIADOR, LATONERIA Y PINTURA DE TROMPA, CAPOT, REEMPLAZO DE PARACHOQUES DELANTERO, COLOCACION DE BUCHE Y PINTURA EN GENERAL, AL VEHICULO AUTANA LX PLACA AFG25N, ADSCRITA A LA FLOTA VEHICULAR DE CUSPAL.",,,,389760000,0,"20OCG00267",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST001072,,,,,,CARACAS,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,rlamuno,N,,,"0025",,,,,,NO,NO,,,,,COM-00170-2020,2020-04-20 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20OCG00268",2020-04-20 00:00:00,"0000000821","SERVICIO DE RECONSTRUCCION DE MOTOR, REEMPLAZO DE CIGUEÑAL, CILINDROS, PISTONES, EMPACADURAS, RESTAURACION Y REEMPLAZO DE MICAS Y RETROVISORES, PARA EL VEHICULO MOTO SUZUKI VSTROM DL 650, ADSCRITA A LA FLOTA VEHICULAR DE CUSPAL. ",,,,292320000,0,"20OCG00268",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST001071,,,,,,CARACAS,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,rlamuno,N,,,"0025",,,,,,NO,NO,,,,,COM-00169-2020,2020-04-20 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20OCG00269",2020-04-20 00:00:00,"0000001939",ADQUISICION DE DE CERRADURAS LLAVE TIPO MARIPOSA PARA SER UTILIZADAS EN LAS OFICINAS DONDE FUNCIONA LA PRESIDENCIAS DE LA CUSPAL Y ADQUISICION DE GUANTES QUIRURGICOS PARA LAS TRABAJADORES Y TRABAJADORAS DE LA CORPORACION.,,,,368154999.95,0,"20OCG00269",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-04-22 00:00:00,"001",1,,C,"0",,,,,,N,OCMS,SC001041,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,YCRODRIGUE,N,,,"0025",,,,,,NO,NO,,,,,COM-00172-2020,2020-04-20 00:00:00,,0,,,,                    ,"0000000001",,"000001",,,"002"
"20CE000004",2020-01-27 00:00:00,"0000002020","SERVICIO DE FUMIGACION PARA GALPONES DE CENTRAL AZUCARERO, UBICADO EN MAMPOTE, ESTADO MIRANDA.",,,,1854144000,0,"20CE000004",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000141,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,aandrade,N,,,"0025",,,,,,NO,NO,,,GGCJ-009-2020,2020-01-01 00:00:00,GGCJ-009-2020,2020-01-01 00:00:00,GGCJ-009-2020,0,1899-12-30 00:00:00,,,                    ,"0000000012",,"000001",,,"001"
"20OCG00121",2020-02-26 00:00:00,"0000000386","SERVICIO AL VEHICULO VOLSWAGEN MODELO BORA PLACA AC567UM: REPARACIÓN DEL SISTEMA DE FRENOS, JUEGO DE PASTILLAS, DISCOS DE FRENOS TRASEROS, RECTIFICACIÓN DE FRENOS DELANTEROS, CAMBIO DE LIGA DE FRENOS, RECONSTRUCCIÓN COMPLETA DEL TREN DELANTERO, BUJES GRAN",,,,93878800,0,"20OCG00121",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000490,,,,,,CARACAS,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,rlamuno,N,,,"0025",,,,,,NO,NO,,,,,COM/00084/2020,2020-02-26 00:00:00,,0,1899-12-30 00:00:00,0,,V6228288            ,"0000000001",,"000001",,,"002"
"20OCG00133",2020-02-28 00:00:00,"0000001380","SERVICIO DE CENAS, REFRIGERIOS, ALMUERZO, E HIDRATACION PARA EL PERSONAL QUE PRESTARA APOYO EN EL EMPAQUETADO DE BOLSAS CLAP QUE SERAN DISTRIBUIDAS EN LA PARROQUIA EL VALLE, EL CEMENTERIO, CARICUAO, CATIA Y JUNQUITO KM 3.",,,,800063600,0,"20OCG00133",N,S,,SEGÚN ACUERDO ENTRE PARTES,2020-03-04 00:00:00,"001",1,,S,"0",,,,,,N,OSNP,ST000552,,,,,,CARACAS,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,RLAMUNO,N,,,"0025",,,,,,NO,NO,,,,,COM-0009-2020,2020-02-28 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"001"
"20OCG00167",2020-03-06 00:00:00,"0000000228",ADQUISICIÓN DE INSUMOS PARA EL AGASAJO POR PARTE DEL PRESIDENTE DE LA CORPORACIÓN A LOS TRABAJADORES CUMPLEAÑEROS POR MES,,,,17628371.28,0,"20OCG00167",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC000702,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,eramirez,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-0120,2020-03-06 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"001"
"20CAL00528",2020-03-23 00:00:00,"0000001542","ADQUISICION DE 420,000 TM DE HARINA DE MAIZ A UN PRECIO DE 43.458.523,810 Bs. S/TM EN PRESENTACION 20 X 1 KILO A LA EMPRESA CEREALES Y LEGUMINOSAS PROTUGUESA CELEPCA, C.A  (ADQUISICION PRODUCTO TERMINADO) BUQUE W ATLANTIC MAYA COMPENSACION",,,,18252580000,0,"20CAL00528",A,S,,A NIVEL NACIONAL,,"001",1,,C,"0",,,,,,N,OCCP,SC000894,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-23 00:00:00,JDCU-2020-0003,2,1899-12-30 00:00:00,,,V13846699           ,"0000000021",,"000001",,,"001"
"20CAL00574",2020-04-16 00:00:00,"0000000304","ADQUISICION DE 1.392,8571 TM DE POLLO BENEFICIADO A UN PRECIO DE 103.714.618,00 Bs. S/TM EN A LA EMPRESA GRUPO EBENEZER. TERMINADO (ADQUISICION) BUQUE MV SFL KENT COMPENSACIÓN TORTA DE SOYA",,,,144459947272.4,0,"20CAL00574",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCCP,SC001053,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-04-16 00:00:00,JDCU-2020-0003,2,1899-12-30 00:00:00,0,,V6337566            ,"0000000021",,"000001",,,"001"
"20CAL00575",2020-04-16 00:00:00,"0000000901","ADQUISICION DE 178,5725 TM DE POLLO BENEFICIADO A UN PRECIO DE 103.714.618,00 Bs. S/TM EN A LA EMPRESA ALIMENTOS EL MAIZAL. TERMINADO (ADQUISICION) BUQUE MV SFL KENT COMPENSACIÓN TORTA DE SOYA",,,,18520319336.26,0,"20CAL00575",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCCP,SC001055,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-04-16 00:00:00,JDCU-2020-0003,2,1899-12-30 00:00:00,0,,V14056585           ,"0000000021",,"000001",,,"001"
"20CAL00886",2020-05-19 00:00:00,"0000001495","ADQUISICION DE 400  TM DE POLLO CON CORTES ESPECIALES  A UN PRECIO DE 1.197 EUROS/ TM EN PRESENTACION DE EN CORTES ESPECIALES   A LA EMPRESA AVICOLA LA PROVIDENCIA, C.A. BAJO LA MODALIDAD DE FONDEN.",,,,478800,0,"20CAL00886",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXXXX,2020-05-19 00:00:00,XXXXXXX,0,,,,E82199491           ,"0000000021",,"000001",,,"001"
"20OCG00367",2020-07-02 00:00:00,"0000002655",SUMINISTROS DE ALIMENTOS Y COMIDAS REQUERIDAS PARA LA CORPORACION CD-CUSPAL-003-2020 (PARA EL PERSONAL QUE PRESTARA APOYO EN EL EMPAQUETADO DE LAS BOLSAS DEL CLAP PARA LA PARROQUIA ANTIMANO DESDE EL DIA 29 DE JUNIO AL 04 DE JULIO DE AÑO EN CURSO),,,,793440000,0,"20OCG00367",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001448,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,CSARMIENTO,N,,,"0025",,,,,,NO,NO,,,,,"2020",2020-07-02 00:00:00,,0,1899-12-30 00:00:00,,,V11062825           ,"0000000001",,"000001",,,"002"
"20OCG00368",2020-07-02 00:00:00,"0000002655",SUMINISTRO DE ALIMENTOS Y COMIDAS REQUERIDAS PARA LA CORPORACION CD-CUSPAL-003-2020 (DURANTE EL PERIODO 22/06/2020 AL 26/06/2020),,,,801440000,0,"20OCG00368",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001447,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,CSARMIENTO,N,,,"0025",,,,,,NO,NO,,,,,"2020",2020-07-02 00:00:00,,0,1899-12-30 00:00:00,,,V11062825           ,"0000000001",,"000001",,,"002"
